variant_id,product_id,mrp,discount_percent,current_price,color,size,img_url,est_delivery_time,created_at,updated_at
244,9,506.92,30,354.84,White,XL,,1 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
245,9,1148.06,10,1033.25,Blue,S,,2 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
246,9,444.24,40,266.54,Blue,M,,7 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
247,9,1032.77,30,722.94,Blue,L,,4 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
248,9,501.58,20,401.26,Blue,XL,,3 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
249,9,526.64,40,315.98,Brown,S,,1 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
250,9,1001.94,20,801.55,Brown,M,,5 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
251,9,315.35,30,220.75,Brown,L,,1 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
252,9,1070.47,10,963.42,Brown,XL,,2 days,2025-06-20 00:30:08+0530,2025-06-20 00:30:08+0530
253,10,1063.08,30,744.16,Black,S,,1 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
254,10,831.96,30,582.37,Black,M,,5 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
255,10,388.28,50,194.14,Black,L,,2 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
256,10,491.36,30,343.95,Black,XL,,6 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
257,10,695.39,20,556.31,Grey,S,,2 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
258,10,1187.13,50,593.57,Grey,M,,1 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
259,10,1152.74,20,922.19,Grey,L,,7 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
260,10,1040.95,40,624.57,Grey,XL,,3 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
261,10,544.73,10,490.26,Green,S,,5 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
262,10,1083.71,50,541.86,Green,M,,3 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
263,10,462.35,50,231.18,Green,L,,6 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
264,10,1046.64,10,941.98,Green,XL,,5 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
265,10,627.93,50,313.96,Red,S,,1 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
266,10,920.56,30,644.39,Red,M,,2 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
267,10,1035.22,10,931.7,Red,L,,5 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
268,10,1064.59,40,638.75,Red,XL,,3 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
269,10,825.62,20,660.5,White,S,,2 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
270,10,725.78,40,435.47,White,M,,7 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
271,10,1119.32,20,895.46,White,L,,4 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
272,10,881.27,30,616.89,White,XL,,7 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
273,10,988.34,30,691.84,Blue,S,,1 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
274,10,447.16,20,357.73,Blue,M,,5 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
275,10,962.54,40,577.52,Blue,L,,5 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
276,10,463.92,30,324.74,Blue,XL,,1 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
277,10,1186.06,50,593.03,Brown,S,,2 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
278,10,765.99,30,536.19,Brown,M,,1 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
279,10,661.42,40,396.85,Brown,L,,3 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
280,10,938.32,50,469.16,Brown,XL,,4 days,2025-06-19 20:35:07+0530,2025-06-19 20:35:07+0530
281,11,674.31,40,404.59,Black,S,,3 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
282,11,956.7,10,861.03,Black,M,,1 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
283,11,446.09,30,312.26,Black,L,,1 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
284,11,922.65,20,738.12,Black,XL,,6 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
285,11,982.82,30,687.97,Grey,S,,7 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
286,11,857.94,10,772.15,Grey,M,,3 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
287,11,264.6,40,158.76,Grey,L,,1 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
288,11,297.05,30,207.94,Grey,XL,,5 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
289,11,269.57,40,161.74,Green,S,,4 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
290,11,887.29,20,709.83,Green,M,,2 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
291,11,853.06,10,767.75,Green,L,,2 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
292,11,698.06,20,558.45,Green,XL,,5 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
293,11,272.86,30,191,Red,S,,2 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
294,11,460.45,30,322.31,Red,M,,5 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
295,11,654.05,30,457.83,Red,L,,5 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
296,11,487.8,50,243.9,Red,XL,,2 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
297,11,652.01,40,391.21,White,S,,7 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
298,11,872.88,30,611.02,White,M,,2 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
299,11,349.06,50,174.53,White,L,,4 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
300,11,650.25,30,455.18,White,XL,,1 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
301,11,468.18,30,327.73,Blue,S,,3 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
302,11,738.84,40,443.3,Blue,M,,7 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
303,11,780.63,10,702.57,Blue,L,,6 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
304,11,669.58,50,334.79,Blue,XL,,1 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
305,11,874.73,30,612.31,Brown,S,,1 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
306,11,610.87,20,488.7,Brown,M,,2 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
307,11,649.09,30,454.36,Brown,L,,6 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
308,11,700.49,40,420.29,Brown,XL,,3 days,2025-06-02 18:17:39+0530,2025-06-02 18:17:39+0530
309,12,932.84,40,559.7,Black,S,,2 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
310,12,325.41,30,227.79,Black,M,,6 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
311,12,999.23,30,699.46,Black,L,,3 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
312,12,636.06,30,445.24,Black,XL,,7 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
313,12,481.96,30,337.37,Grey,S,,4 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
314,12,935.38,10,841.84,Grey,M,,2 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
315,12,804.43,30,563.1,Grey,L,,2 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
316,12,441.7,20,353.36,Grey,XL,,6 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
317,12,312.05,40,187.23,Green,S,,2 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
318,12,819.72,20,655.78,Green,M,,1 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
319,12,945.48,30,661.84,Green,L,,1 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
320,12,376.52,40,225.91,Green,XL,,1 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
321,12,478.47,20,382.78,Red,S,,4 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
322,12,273.86,20,219.09,Red,M,,1 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
323,12,753.61,30,527.53,Red,L,,3 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
324,12,716.22,30,501.35,Red,XL,,5 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
325,12,946.48,10,851.83,White,S,,5 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
326,12,448.26,30,313.78,White,M,,7 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
327,12,309.96,10,278.96,White,L,,2 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
328,12,650.89,20,520.71,White,XL,,6 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
329,12,882.76,50,441.38,Blue,S,,4 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
330,12,434.26,40,260.56,Blue,M,,3 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
331,12,871.7,10,784.53,Blue,L,,1 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
332,12,534.87,10,481.38,Blue,XL,,3 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
333,12,951.56,50,475.78,Brown,S,,6 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
334,12,944.53,40,566.72,Brown,M,,2 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
335,12,756.01,10,680.41,Brown,L,,3 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
336,12,340.48,50,170.24,Brown,XL,,1 days,2025-06-19 00:43:36+0530,2025-06-19 00:43:36+0530
337,13,642.19,30,449.53,Black,S,,5 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
338,13,629.29,40,377.57,Black,M,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
339,13,778.35,20,622.68,Black,L,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
340,13,596.38,10,536.74,Black,XL,,1 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
341,13,708.51,50,354.25,Grey,S,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
342,13,746.34,40,447.8,Grey,M,,2 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
343,13,552.12,10,496.91,Grey,L,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
344,13,980.45,20,784.36,Grey,XL,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
345,13,271.03,50,135.51,Green,S,,1 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
346,13,528.04,30,369.63,Green,M,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
347,13,341.28,20,273.02,Green,L,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
348,13,421.23,50,210.62,Green,XL,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
349,13,905.28,30,633.7,Red,S,,1 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
350,13,910.76,40,546.46,Red,M,,1 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
351,13,458.08,10,412.27,Red,L,,2 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
352,13,812.21,50,406.11,Red,XL,,7 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
353,13,746.14,10,671.53,White,S,,4 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
354,13,275.04,40,165.02,White,M,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
355,13,665.88,20,532.7,White,L,,1 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
356,13,870.23,20,696.18,White,XL,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
357,13,754,20,603.2,Blue,S,,2 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
358,13,389.55,40,233.73,Blue,M,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
359,13,286.42,40,171.85,Blue,L,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
360,13,594.16,30,415.91,Blue,XL,,6 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
361,13,557.69,20,446.15,Brown,S,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
362,13,477.56,30,334.29,Brown,M,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
363,13,895.92,20,716.74,Brown,L,,7 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
364,13,490.57,40,294.34,Brown,XL,,3 days,2025-06-15 20:56:04+0530,2025-06-15 20:56:04+0530
365,14,913.2,30,639.24,Black,S,,2 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
366,14,435.55,40,261.33,Black,M,,2 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
367,14,269.39,40,161.63,Black,L,,5 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
368,14,662.01,10,595.81,Black,XL,,6 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
369,14,303.95,30,212.76,Grey,S,,7 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
370,14,530.74,10,477.67,Grey,M,,1 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
371,14,407.06,30,284.94,Grey,L,,3 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
372,14,651.17,10,586.05,Grey,XL,,5 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
373,14,317.46,30,222.22,Green,S,,5 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
374,14,939.04,20,751.23,Green,M,,7 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
375,14,480.57,20,384.46,Green,L,,1 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
376,14,545.64,20,436.51,Green,XL,,3 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
377,14,486.23,40,291.74,Red,S,,7 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
378,14,531.11,40,318.67,Red,M,,6 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
379,14,455.53,20,364.42,Red,L,,1 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
380,14,934.41,50,467.2,Red,XL,,7 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
381,14,740.96,20,592.77,White,S,,6 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
382,14,860.44,40,516.26,White,M,,1 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
383,14,402.54,50,201.27,White,L,,7 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
384,14,919.45,30,643.62,White,XL,,3 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
385,14,714.03,30,499.82,Blue,S,,4 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
386,14,890.76,10,801.68,Blue,M,,6 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
387,14,644.93,30,451.45,Blue,L,,5 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
388,14,995.42,50,497.71,Blue,XL,,6 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
389,14,942.73,30,659.91,Brown,S,,7 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
390,14,567.4,20,453.92,Brown,M,,7 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
391,14,876.54,40,525.92,Brown,L,,1 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
392,14,612.42,30,428.69,Brown,XL,,5 days,2025-06-20 02:40:40+0530,2025-06-20 02:40:40+0530
393,15,535.11,50,267.56,Black,S,,4 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
394,15,324.34,10,291.91,Black,M,,4 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
395,15,439.96,40,263.98,Black,L,,4 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
396,15,321.47,50,160.74,Black,XL,,6 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
397,15,977.08,10,879.37,Grey,S,,3 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
398,15,646.78,40,388.07,Grey,M,,5 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
399,15,266.14,10,239.53,Grey,L,,1 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
400,15,878.7,20,702.96,Grey,XL,,6 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
401,15,359.05,10,323.14,Green,S,,4 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
402,15,709.55,20,567.64,Green,M,,7 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
403,15,577.53,10,519.78,Green,L,,6 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
404,15,848.8,50,424.4,Green,XL,,7 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
405,15,825.69,50,412.85,Red,S,,5 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
406,15,349.36,50,174.68,Red,M,,5 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
407,15,530.77,30,371.54,Red,L,,6 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
408,15,508.53,40,305.12,Red,XL,,5 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
409,15,682.03,20,545.62,White,S,,4 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
410,15,334.81,50,167.41,White,M,,2 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
411,15,966.93,50,483.46,White,L,,1 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
412,15,701.55,30,491.08,White,XL,,4 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
413,15,533.29,40,319.97,Blue,S,,5 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
414,15,466.93,40,280.16,Blue,M,,3 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
415,15,628.98,40,377.39,Blue,L,,4 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
416,15,936.19,30,655.33,Blue,XL,,3 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
417,15,411.6,50,205.8,Brown,S,,7 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
418,15,514.31,50,257.15,Brown,M,,1 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
419,15,554.63,10,499.17,Brown,L,,3 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
420,15,803.32,20,642.66,Brown,XL,,1 days,2025-06-18 06:34:43+0530,2025-06-18 06:34:43+0530
421,16,581.13,30,406.79,Black,S,,7 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
422,16,661.67,20,529.34,Black,M,,3 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
423,16,1103.32,20,882.66,Black,L,,7 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
424,16,1048.98,30,734.29,Black,XL,,5 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
425,16,1451.98,50,725.99,Grey,S,,1 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
426,16,1606.22,20,1284.98,Grey,M,,7 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
427,16,1432.47,20,1145.98,Grey,L,,6 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
428,16,864.59,30,605.21,Grey,XL,,4 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
429,16,616.22,20,492.98,Green,S,,3 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
430,16,814.15,20,651.32,Green,M,,7 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
431,16,1348.45,20,1078.76,Green,L,,2 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
432,16,624.88,30,437.42,Green,XL,,4 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
433,16,1122.35,20,897.88,Red,S,,6 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
434,16,797.28,30,558.1,Red,M,,6 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
435,16,782.93,10,704.64,Red,L,,7 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
436,16,1747.98,40,1048.79,Red,XL,,5 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
437,16,1550.53,40,930.32,White,S,,6 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
438,16,1092.72,40,655.63,White,M,,6 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
439,16,1662.8,10,1496.52,White,L,,2 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
440,16,1636.47,50,818.24,White,XL,,7 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
441,16,427.3,20,341.84,Blue,S,,5 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
442,16,553.95,40,332.37,Blue,M,,1 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
443,16,484.36,10,435.92,Blue,L,,4 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
444,16,1665.44,50,832.72,Blue,XL,,2 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
445,16,1132.93,10,1019.64,Brown,S,,1 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
446,16,1081.48,20,865.18,Brown,M,,3 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
447,16,873.88,40,524.33,Brown,L,,2 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
448,16,1431.59,40,858.95,Brown,XL,,5 days,2025-06-08 22:26:30+0530,2025-06-08 22:26:30+0530
449,17,535.73,10,482.16,Black,S,,7 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
450,17,1258.9,50,629.45,Black,M,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
451,17,623.87,50,311.94,Black,L,,2 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
452,17,1754.53,50,877.26,Black,XL,,3 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
453,17,982.84,30,687.99,Grey,S,,5 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
454,17,1549.65,50,774.83,Grey,M,,1 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
455,17,958.58,30,671.01,Grey,L,,3 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
456,17,448.76,30,314.13,Grey,XL,,7 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
457,17,1565.39,50,782.7,Green,S,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
458,17,1220.87,10,1098.78,Green,M,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
459,17,1064.19,30,744.93,Green,L,,7 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
460,17,659.59,30,461.71,Green,XL,,2 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
461,17,415.24,50,207.62,Red,S,,2 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
462,17,1481.41,50,740.71,Red,M,,2 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
463,17,750.71,10,675.64,Red,L,,6 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
464,17,1533.28,10,1379.95,Red,XL,,6 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
465,17,1476.35,50,738.17,White,S,,6 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
466,17,660.93,30,462.65,White,M,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
467,17,746.71,40,448.03,White,L,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
468,17,1763.03,10,1586.73,White,XL,,7 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
469,17,535.37,30,374.76,Blue,S,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
470,17,1431.84,50,715.92,Blue,M,,3 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
471,17,541.09,30,378.76,Blue,L,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
472,17,1222.81,20,978.25,Blue,XL,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
473,17,696.49,30,487.54,Brown,S,,1 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
474,17,1552.61,50,776.3,Brown,M,,2 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
475,17,1582.25,30,1107.58,Brown,L,,4 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
476,17,440.58,20,352.46,Brown,XL,,6 days,2025-06-18 22:06:05+0530,2025-06-18 22:06:05+0530
477,18,1021.04,30,714.73,Black,S,,1 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
478,18,629.36,10,566.42,Black,M,,4 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
479,18,994.55,40,596.73,Black,L,,6 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
480,18,598.56,10,538.7,Black,XL,,3 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
481,18,1451.07,10,1305.96,Grey,S,,7 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
482,18,440.7,30,308.49,Grey,M,,2 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
483,18,1173.56,40,704.14,Grey,L,,7 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
484,18,619.53,20,495.62,Grey,XL,,2 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
485,18,969.3,10,872.37,Green,S,,4 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
486,18,1114.27,40,668.56,Green,M,,4 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
487,18,1619.12,50,809.56,Green,L,,7 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
488,18,870.34,20,696.27,Green,XL,,3 days,2025-06-22 18:54:54+0530,2025-06-22 18:54:54+0530
